policyID	statecode	county	point_latitude	point_longitude	line	construction	point_granularity
269573	FL	HAMILTON COUNTY	30496	-829527	Residential	Wood	3
602123	FL	HAMILTON COUNTY	30496	-829527	Residential	Wood	4
336717	FL	HAMILTON COUNTY	30518326	-82948914	Residential	Wood	1
238449	FL	HAMILTON COUNTY	30496	-829527	Residential	Wood	3
530357	FL	HAMILTON COUNTY	3052904	-82960715	Residential	Wood	3
896911	FL	HAMILTON COUNTY	30496	-829527	Residential	Wood	3
391646	FL	HAMILTON COUNTY	30496	-829527	Residential	Wood	3
710345	FL	HAMILTON COUNTY	30496	-829527	Residential	Wood	3
944525	FL	HAMILTON COUNTY	305696	-831456	Residential	Wood	4
800878	FL	HAMILTON COUNTY	30599605	-83236685	Residential	Wood	3
866106	FL	HAMILTON COUNTY	3058925	-8309455	Residential	Wood	1
204794	FL	HAMILTON COUNTY	305696	-831456	Residential	Wood	1
849458	FL	HAMILTON COUNTY	305696	-831456	Residential	Wood	4
806471	FL	HAMILTON COUNTY	305696	-831456	Residential	Wood	3
464589	FL	HAMILTON COUNTY	30603361	-8309906	Residential	Wood	1
591943	FL	UNION COUNTY	3002339	-823414	Residential	Masonry	3
973133	FL	UNION COUNTY	3002339	-823414	Residential	Wood	3
743965	FL	UNION COUNTY	3002756	-8233126	Residential	Wood	1
528185	FL	UNION COUNTY	29934589	-82409576	Residential	Wood	3
219113	FL	UNION COUNTY	30024082	-82338158	Residential	Wood	3
376803	FL	UNION COUNTY	30017946	-82344803	Residential	Masonry	1
233559	FL	COLUMBIA COUNTY	3019826	-8263482	Residential	Masonry	1
579117	FL	COLUMBIA COUNTY	302598	-826422	Residential	Wood	4
517674	FL	COLUMBIA COUNTY	3018928	-8262603	Residential	Wood	1
980808	FL	COLUMBIA COUNTY	30189347	-82631552	Residential	Wood	1
143584	FL	COLUMBIA COUNTY	30179675	-8267663	Residential	Masonry	1
489643	FL	COLUMBIA COUNTY	30367133	-82629161	Residential	Masonry	3
986109	FL	COLUMBIA COUNTY	302598	-826422	Residential	Wood	4
654640	FL	COLUMBIA COUNTY	30191295	-8264519	Residential	Wood	1
700895	FL	COLUMBIA COUNTY	30183475	-8268749	Residential	Masonry	4
407962	FL	COLUMBIA COUNTY	30232008	-82638557	Commercial	Steel Frame	3
494610	FL	COLUMBIA COUNTY	30174957	-82662956	Residential	Wood	1
744305	FL	COLUMBIA COUNTY	3020295	-8263428	Residential	Wood	1
512991	FL	COLUMBIA COUNTY	3020298	-8263389	Residential	Wood	1
507789	FL	COLUMBIA COUNTY	30174339	-82662567	Residential	Wood	4
186262	FL	COLUMBIA COUNTY	30194994	-82638016	Commercial	Reinforced Masonry	1
978388	FL	COLUMBIA COUNTY	3019006	-8260341	Residential	Wood	1
784347	FL	COLUMBIA COUNTY	30201794	-82661995	Residential	Masonry	1
679408	FL	COLUMBIA COUNTY	30218323	-82645874	Residential	Wood	1
306619	FL	COLUMBIA COUNTY	30218323	-82645874	Residential	Wood	1
457004	FL	COLUMBIA COUNTY	30218323	-82645874	Residential	Wood	1
329255	FL	COLUMBIA COUNTY	3025387	-8270283	Residential	Wood	3
900892	FL	COLUMBIA COUNTY	3025387	-8270283	Residential	Wood	3
633241	FL	COLUMBIA COUNTY	3025387	-8270283	Residential	Wood	3
502372	FL	COLUMBIA COUNTY	3027805	-8269878	Residential	Wood	3
719075	FL	COLUMBIA COUNTY	30186512	-82695274	Residential	Wood	3
920786	FL	COLUMBIA COUNTY	302598	-826422	Residential	Wood	4
232605	FL	COLUMBIA COUNTY	30160645	-82708005	Residential	Wood	1
601984	FL	COLUMBIA COUNTY	302598	-826422	Residential	Wood	4
459878	FL	COLUMBIA COUNTY	30201059	-82635643	Residential	Wood	1
565530	FL	COLUMBIA COUNTY	30201059	-82635643	Residential	Masonry	1
202651	FL	COLUMBIA COUNTY	30201059	-82635643	Commercial	Reinforced Masonry	1
909104	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
872719	FL	COLUMBIA COUNTY	30189365	-8263753	Residential	Wood	4
997611	FL	COLUMBIA COUNTY	3019182	-826585	Residential	Wood	4
519606	FL	COLUMBIA COUNTY	30197075	-8263814	Residential	Wood	3
624248	FL	COLUMBIA COUNTY	3011852	-8268968	Residential	Masonry	4
783767	FL	COLUMBIA COUNTY	30189645	-8263638	Residential	Wood	3
285479	FL	COLUMBIA COUNTY	30201195	-827174	Residential	Wood	3
424793	FL	COLUMBIA COUNTY	30183145	-82636545	Residential	Wood	4
256213	FL	COLUMBIA COUNTY	301799	-8266905	Residential	Wood	3
155199	FL	COLUMBIA COUNTY	30188485	-826921	Residential	Wood	4
830871	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
757768	FL	COLUMBIA COUNTY	3017262	-8266527	Residential	Wood	3
176583	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
678864	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
854000	FL	COLUMBIA COUNTY	3018948	-8261728	Residential	Wood	3
631978	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
967058	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
878374	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
113053	FL	COLUMBIA COUNTY	3018883	-8262323	Residential	Wood	4
288738	FL	COLUMBIA COUNTY	30195425	-82636865	Residential	Wood	4
594369	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
706890	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
536032	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
747825	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
608124	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
934739	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
757078	FL	COLUMBIA COUNTY	30175568	-82588203	Residential	Wood	4
956518	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
548584	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
132904	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
111857	FL	COLUMBIA COUNTY	302988	-826063	Residential	Wood	4
388383	FL	COLUMBIA COUNTY	3016482	-8264361	Residential	Wood	4
276410	FL	BRADFORD COUNTY	30043814	-82075211	Residential	Wood	1
546756	FL	BRADFORD COUNTY	30045353	-82073212	Residential	Wood	1
669229	FL	MADISON COUNTY	30422401	-8330024	Residential	Wood	1
766573	FL	MADISON COUNTY	30416973	-8330043	Residential	Wood	1
765578	FL	MADISON COUNTY	3041388	-83298165	Residential	Wood	3
166613	FL	MADISON COUNTY	303969	-832753	Commercial	Reinforced Masonry	4
883261	FL	MADISON COUNTY	303969	-832753	Residential	Masonry	4
842655	FL	MADISON COUNTY	30423132	-83306053	Residential	Masonry	1
248167	FL	SUWANNEE COUNTY	30323061	-82853531	Residential	Masonry	3
976562	FL	SUWANNEE COUNTY	30377098	-83173874	Residential	Wood	1
620457	FL	SUWANNEE COUNTY	30297314	-8296032	Residential	Wood	3
336697	FL	SUWANNEE COUNTY	30244864	-82873199	Residential	Masonry	3
648295	FL	SUWANNEE COUNTY	302885	-830554	Residential	Wood	4
858080	FL	SUWANNEE COUNTY	30304321	-83012032	Residential	Wood	3
579910	FL	SUWANNEE COUNTY	30304321	-83012032	Residential	Masonry	3
735184	FL	SUWANNEE COUNTY	30242275	-82864685	Residential	Wood	3
420445	FL	SUWANNEE COUNTY	302885	-830554	Residential	Wood	4
373504	FL	SUWANNEE COUNTY	30296335	-830299	Residential	Wood	1
266080	FL	SUWANNEE COUNTY	30296747	-82977993	Residential	Wood	3
178535	FL	SUWANNEE COUNTY	302885	-830554	Residential	Masonry	4
574531	FL	BAKER COUNTY	3028364	-8212209	Residential	Wood	3
606491	FL	BAKER COUNTY	30283901	-82122543	Residential	Wood	3
885991	FL	BAKER COUNTY	30285202	-82105835	Residential	Masonry	1
908170	FL	BAKER COUNTY	30285202	-82105835	Residential	Wood	1
487022	FL	BAKER COUNTY	30285202	-82105835	Residential	Masonry	1
723719	FL	BAKER COUNTY	30285257	-82139542	Residential	Wood	1
628922	FL	BAKER COUNTY	30285257	-82139542	Residential	Wood	1
232316	FL	BAKER COUNTY	302763	-821278	Commercial	Reinforced Masonry	4
151933	FL	BAKER COUNTY	3030646	-821309	Residential	Wood	1
225577	FL	BAKER COUNTY	3030646	-821309	Residential	Wood	1
443296	FL	BAKER COUNTY	30288778	-82125183	Residential	Wood	1
747464	FL	BAKER COUNTY	3027934	-8213954	Residential	Masonry	3
548566	FL	BAKER COUNTY	30288778	-82125183	Residential	Wood	1
510281	FL	BAKER COUNTY	3027934	-8213954	Residential	Wood	3
481334	FL	BAKER COUNTY	3028581	-8212991	Residential	Wood	1
621142	FL	BAKER COUNTY	30288778	-82125183	Residential	Wood	1
907206	FL	BAKER COUNTY	30288778	-82125183	Residential	Wood	1
963412	FL	BAKER COUNTY	30288778	-82125183	Residential	Wood	1
561805	FL	BAKER COUNTY	3034208	-8211369	Residential	Wood	4
177053	FL	BAKER COUNTY	3034208	-8211369	Residential	Wood	4
888564	FL	BAKER COUNTY	30284683	-8213044	Residential	Wood	3
399592	FL	BAKER COUNTY	3029615	-8212523	Residential	Wood	4
616030	FL	BAKER COUNTY	3034208	-8211369	Residential	Wood	4
671336	FL	BAKER COUNTY	302763	-821278	Residential	Wood	3
914194	FL	BAKER COUNTY	302763	-821278	Residential	Wood	3
632104	FL	BAKER COUNTY	30284683	-8213044	Residential	Wood	3
895447	FL	BAKER COUNTY	30284683	-8213044	Residential	Wood	3
969519	FL	BAKER COUNTY	30284683	-8213044	Residential	Wood	3
149119	FL	BAKER COUNTY	30284683	-8213044	Residential	Wood	3
804466	FL	BAKER COUNTY	30283884	-82117729	Residential	Wood	3
688199	FL	BAKER COUNTY	30283066	-8211853	Residential	Wood	1
977912	FL	BAKER COUNTY	30284683	-8213044	Residential	Wood	3
312530	FL	BAKER COUNTY	30284683	-8213044	Residential	Wood	3
154572	FL	BAKER COUNTY	30284683	-8213044	Residential	Wood	3
299157	FL	BAKER COUNTY	30284683	-8213044	Residential	Wood	3
358433	FL	BAKER COUNTY	302763	-821278	Residential	Wood	4
131991	FL	BAKER COUNTY	302763	-821278	Residential	Masonry	3
844614	FL	BAKER COUNTY	302763	-821278	Residential	Wood	4
735501	FL	BAKER COUNTY	3028179	-82123635	Residential	Wood	3
703956	FL	BAKER COUNTY	3028421	-8211887	Residential	Masonry	1
547680	FL	BAKER COUNTY	302763	-821278	Residential	Wood	4
562722	FL	BAKER COUNTY	3018916	-8216506	Residential	Wood	3
820860	FL	BAKER COUNTY	302892	-8212574	Residential	Wood	3
894562	FL	BAKER COUNTY	30286295	-82134045	Residential	Wood	3
577091	FL	BAKER COUNTY	30285185	-82122395	Residential	Wood	3
755818	FL	BAKER COUNTY	302763	-821278	Residential	Wood	4
839723	FL	BAKER COUNTY	3027341	-8212988	Residential	Wood	3
118899	FL	BAKER COUNTY	302763	-821278	Residential	Wood	4
612231	FL	BAKER COUNTY	302763	-821278	Residential	Wood	4
163526	FL	BAKER COUNTY	302763	-821278	Residential	Wood	4
278995	FL	BAKER COUNTY	30282595	-82121315	Residential	Wood	1
875706	FL	BAKER COUNTY	30282627	-82126732	Residential	Wood	3
712263	FL	BAKER COUNTY	3027275	-82120175	Residential	Wood	4
241888	FL	BAKER COUNTY	3027275	-82120175	Residential	Wood	4
115934	FL	BAKER COUNTY	3027275	-82120175	Residential	Masonry	4
214979	FL	BAKER COUNTY	3027275	-82120175	Residential	Wood	4
601369	FL	BAKER COUNTY	302763	-821278	Residential	Masonry	4
859735	FL	BAKER COUNTY	30281875	-82129915	Residential	Wood	3
868972	FL	BAKER COUNTY	30285891	-82126137	Residential	Wood	1
369631	FL	BAKER COUNTY	30280439	-8212191	Residential	Wood	3
130797	FL	SUWANNEE COUNTY	30298153	-82983376	Commercial	Reinforced Masonry	1
770857	FL	SUWANNEE COUNTY	30292645	-82975212	Residential	Wood	1
834275	FL	SUWANNEE COUNTY	30292645	-82975212	Residential	Wood	1
102432	FL	SUWANNEE COUNTY	30280264	-82996193	Residential	Wood	1
776440	FL	SUWANNEE COUNTY	30280264	-82996193	Residential	Wood	1
945568	FL	SUWANNEE COUNTY	3028277	-82992149	Residential	Wood	1
132404	FL	SUWANNEE COUNTY	3028277	-82992149	Residential	Wood	1
395018	FL	SUWANNEE COUNTY	3028277	-82992149	Residential	Masonry	1
248575	FL	SUWANNEE COUNTY	3028277	-82992149	Residential	Masonry	1
812631	FL	SUWANNEE COUNTY	3028277	-82992149	Residential	Wood	1
220621	FL	SUWANNEE COUNTY	3028277	-82992149	Residential	Wood	1
139061	FL	SUWANNEE COUNTY	3028277	-82992149	Residential	Wood	1
419108	FL	SUWANNEE COUNTY	3028277	-82992149	Residential	Wood	1
391574	FL	SUWANNEE COUNTY	30284014	-82996185	Residential	Wood	1
449147	FL	SUWANNEE COUNTY	30284014	-82996185	Residential	Wood	1
998635	FL	SUWANNEE COUNTY	30284702	-82989166	Commercial	Reinforced Concrete	1
437290	FL	SUWANNEE COUNTY	30284702	-82989166	Commercial	Reinforced Masonry	1
395835	FL	SUWANNEE COUNTY	30284702	-82989166	Commercial	Reinforced Masonry	1
613321	FL	SUWANNEE COUNTY	30284702	-82989166	Residential	Wood	1
865150	FL	SUWANNEE COUNTY	30284702	-82989166	Residential	Wood	1
635664	FL	SUWANNEE COUNTY	30284702	-82989166	Residential	Wood	1
529300	FL	SUWANNEE COUNTY	30284702	-82989166	Residential	Wood	1
430318	FL	SUWANNEE COUNTY	30284702	-82989166	Residential	Wood	1
441395	FL	SUWANNEE COUNTY	30284702	-82989166	Residential	Wood	1
294015	FL	SUWANNEE COUNTY	30284702	-82989166	Residential	Wood	1
950097	FL	SUWANNEE COUNTY	30277422	-82996208	Commercial	Reinforced Masonry	1
110324	FL	SUWANNEE COUNTY	30277422	-82996208	Residential	Masonry	1
416938	FL	SUWANNEE COUNTY	30277422	-82996208	Residential	Masonry	1
586755	FL	SUWANNEE COUNTY	30277422	-82996208	Commercial	Reinforced Masonry	1
863494	FL	SUWANNEE COUNTY	30277422	-82996208	Commercial	Reinforced Masonry	1
574538	FL	SUWANNEE COUNTY	30277422	-82996208	Commercial	Reinforced Masonry	1
514370	FL	SUWANNEE COUNTY	30277422	-82996208	Residential	Masonry	1
373414	FL	SUWANNEE COUNTY	30277422	-82996208	Residential	Wood	1
997019	FL	SUWANNEE COUNTY	30277422	-82996208	Residential	Wood	1
910144	FL	SUWANNEE COUNTY	30277422	-82996208	Residential	Wood	1
552357	FL	SUWANNEE COUNTY	30277422	-82996208	Residential	Wood	1
655342	FL	SUWANNEE COUNTY	30277422	-82996208	Residential	Wood	1
897773	FL	SUWANNEE COUNTY	30277422	-82996208	Residential	Wood	1
926390	FL	SUWANNEE COUNTY	30277422	-82996208	Residential	Wood	1
216408	FL	SUWANNEE COUNTY	3029394	-82986315	Residential	Masonry	3
548404	FL	SUWANNEE COUNTY	3029394	-82986315	Residential	Wood	3
206428	FL	SUWANNEE COUNTY	3029394	-82986315	Residential	Wood	3
292458	FL	SUWANNEE COUNTY	3029394	-82986315	Residential	Wood	3
919465	FL	SUWANNEE COUNTY	3029394	-82986315	Residential	Wood	3
630483	FL	SUWANNEE COUNTY	30277718	-82996208	Residential	Wood	1
825224	FL	SUWANNEE COUNTY	30277718	-82996208	Residential	Masonry	1
404295	FL	SUWANNEE COUNTY	30277718	-82996208	Residential	Wood	1
150387	FL	SUWANNEE COUNTY	30277718	-82996208	Residential	Wood	1
946844	FL	SUWANNEE COUNTY	30277718	-82996208	Residential	Wood	1
751897	FL	SUWANNEE COUNTY	30302156	-82990372	Commercial	Reinforced Masonry	1
910845	FL	SUWANNEE COUNTY	30302156	-82990372	Residential	Wood	1
763316	FL	SUWANNEE COUNTY	3027815	-8298772	Residential	Wood	1
727002	FL	SUWANNEE COUNTY	3027815	-8298772	Residential	Wood	1
559336	FL	SUWANNEE COUNTY	3027815	-8298772	Residential	Wood	1
236251	FL	SUWANNEE COUNTY	3027815	-8298772	Residential	Wood	1
529747	FL	SUWANNEE COUNTY	30277718	-82996208	Residential	Wood	1
858323	FL	SUWANNEE COUNTY	30304886	-82982925	Residential	Masonry	1
158617	FL	SUWANNEE COUNTY	30294222	-82981773	Residential	Wood	3
334713	FL	SUWANNEE COUNTY	3028665	-8300676	Residential	Wood	1
318842	FL	SUWANNEE COUNTY	30279175	-82984116	Residential	Wood	1
649501	FL	SUWANNEE COUNTY	3029676	-82987845	Residential	Wood	3
445540	FL	SUWANNEE COUNTY	30296389	-82984627	Residential	Wood	3
371999	FL	SUWANNEE COUNTY	30300438	-83004234	Residential	Wood	1
218472	FL	SUWANNEE COUNTY	30296616	-82985657	Residential	Wood	1
580250	FL	SUWANNEE COUNTY	30294773	-8298127	Residential	Masonry	1
907556	FL	SUWANNEE COUNTY	30293991	-82981636	Residential	Masonry	3
327269	FL	SUWANNEE COUNTY	30306236	-82992004	Residential	Wood	1
892361	FL	SUWANNEE COUNTY	30306236	-82992004	Residential	Masonry	1
398442	FL	SUWANNEE COUNTY	30306236	-82992004	Residential	Wood	1
423598	FL	SUWANNEE COUNTY	30301989	-82982346	Residential	Wood	1
327184	FL	SUWANNEE COUNTY	30304907	-82982979	Residential	Wood	1
314582	FL	SUWANNEE COUNTY	30297407	-82982368	Commercial	Reinforced Masonry	3
975779	FL	SUWANNEE COUNTY	30296926	-82981247	Residential	Wood	3
337568	FL	SUWANNEE COUNTY	30294754	-82981232	Commercial	Reinforced Masonry	1
459597	FL	SUWANNEE COUNTY	30306236	-82992004	Residential	Wood	1
511988	FL	SUWANNEE COUNTY	30306236	-82992004	Residential	Wood	1
455917	FL	SUWANNEE COUNTY	30306236	-82992004	Residential	Masonry	1
304879	FL	SUWANNEE COUNTY	30306236	-82992004	Residential	Wood	1
881425	FL	SUWANNEE COUNTY	302932	-829931	Residential	Wood	4
208817	FL	SUWANNEE COUNTY	302932	-829931	Residential	Wood	4
918862	FL	SUWANNEE COUNTY	302932	-829931	Residential	Wood	4
523984	FL	SUWANNEE COUNTY	302932	-829931	Residential	Wood	4
226520	FL	SUWANNEE COUNTY	3018676	-83001305	Residential	Wood	3
413066	FL	SUWANNEE COUNTY	302974	-82983528	Residential	Masonry	3
177491	FL	SUWANNEE COUNTY	30302427	-82981133	Residential	Wood	1
906786	FL	SUWANNEE COUNTY	30279198	-82996109	Residential	Wood	3
252960	FL	SUWANNEE COUNTY	30289896	-83007401	Commercial	Reinforced Masonry	3
753041	FL	SUWANNEE COUNTY	30289896	-83007401	Residential	Wood	3
275656	FL	SUWANNEE COUNTY	30295607	-82986137	Commercial	Reinforced Concrete	3
366151	FL	SUWANNEE COUNTY	30296305	-82985733	Residential	Masonry	3
143520	FL	SUWANNEE COUNTY	30289896	-83007401	Residential	Masonry	3
578715	FL	SUWANNEE COUNTY	30289896	-83007401	Residential	Wood	3
728171	FL	SUWANNEE COUNTY	302932	-829931	Residential	Wood	4
147189	FL	SUWANNEE COUNTY	302932	-829931	Residential	Masonry	4
626834	FL	SUWANNEE COUNTY	302932	-829931	Residential	Wood	4
840720	FL	SUWANNEE COUNTY	302932	-829931	Residential	Wood	4
911131	FL	SUWANNEE COUNTY	30304455	-8300737	Residential	Wood	1
814705	FL	SUWANNEE COUNTY	302942	-82996758	Residential	Wood	1
896748	FL	SUWANNEE COUNTY	3029409	-82996277	Residential	Wood	1
640263	FL	SUWANNEE COUNTY	30294052	-8299665	Residential	Wood	1
756661	FL	SUWANNEE COUNTY	30295918	-82993988	Residential	Wood	1
267816	FL	SUWANNEE COUNTY	30297657	-82970154	Residential	Wood	1
876992	FL	SUWANNEE COUNTY	30297651	-82970146	Residential	Wood	1
866801	FL	SUWANNEE COUNTY	3029764	-82970139	Residential	Wood	1
135106	FL	SUWANNEE COUNTY	30297398	-82969864	Residential	Wood	1
995558	FL	SUWANNEE COUNTY	30299307	-82969452	Residential	Wood	1
577604	FL	SUWANNEE COUNTY	30299335	-82969437	Residential	Wood	1
334208	FL	SUWANNEE COUNTY	30299486	-8296936	Residential	Wood	1
601206	FL	SUWANNEE COUNTY	30299658	-82970337	Residential	Wood	1
335613	FL	SUWANNEE COUNTY	30299728	-8297036	Residential	Wood	1
586214	FL	SUWANNEE COUNTY	3029759	-82977873	Residential	Wood	1
645424	FL	SUWANNEE COUNTY	30297602	-82978628	Residential	Wood	1
584595	FL	SUWANNEE COUNTY	30296441	-82977093	Residential	Wood	1
924430	FL	SUWANNEE COUNTY	3029668	-82978081	Residential	Wood	1
842675	FL	CLAY COUNTY	3011709	-8177458	Residential	Wood	1
379599	FL	CLAY COUNTY	3011709	-8177458	Commercial	Reinforced Masonry	1
280286	FL	CLAY COUNTY	3011709	-8177458	Commercial	Reinforced Masonry	1
147622	FL	CLAY COUNTY	3011709	-8177458	Commercial	Reinforced Concrete	1
592104	FL	CLAY COUNTY	3011709	-8177458	Residential	Wood	1
936914	FL	CLAY COUNTY	3011709	-8177458	Residential	Wood	1
689421	FL	CLAY COUNTY	3011709	-8177458	Residential	Wood	1
162509	FL	CLAY COUNTY	3011709	-8177458	Residential	Wood	1
205789	FL	CLAY COUNTY	3011709	-8177458	Residential	Wood	1
559033	FL	CLAY COUNTY	3011709	-8177458	Residential	Wood	1
411708	FL	CLAY COUNTY	3011709	-8177458	Residential	Wood	1
945341	FL	CLAY COUNTY	3013207	-8178504	Residential	Masonry	1
985128	FL	CLAY COUNTY	30175193	-81697738	Residential	Wood	4
859902	FL	CLAY COUNTY	3011714	-817767	Residential	Masonry	1
767859	FL	CLAY COUNTY	30172081	-81747314	Residential	Wood	1
235747	FL	CLAY COUNTY	30167663	-8185988	Residential	Wood	1
644183	FL	CLAY COUNTY	30160364	-81864807	Residential	Wood	1
956443	FL	CLAY COUNTY	301508	-817999	Residential	Wood	1
278796	FL	CLAY COUNTY	30120985	-81797554	Residential	Wood	1
608556	FL	CLAY COUNTY	301508	-817999	Residential	Wood	4
454763	FL	CLAY COUNTY	301508	-817999	Residential	Wood	4
908461	FL	CLAY COUNTY	301508	-817999	Residential	Wood	1
333252	FL	CLAY COUNTY	30148771	-81729462	Residential	Wood	1
332105	FL	CLAY COUNTY	30079977	-81706852	Residential	Wood	1
874411	FL	CLAY COUNTY	30117705	-818074	Residential	Wood	3
700665	FL	CLAY COUNTY	30106889	-81726355	Residential	Wood	1
582288	FL	CLAY COUNTY	301508	-817999	Residential	Wood	1
903047	FL	CLAY COUNTY	301508	-817999	Residential	Wood	1
446936	FL	CLAY COUNTY	301508	-817999	Residential	Wood	3
758257	FL	CLAY COUNTY	3012357	-8180222	Residential	Wood	1
205579	FL	CLAY COUNTY	3012228	-8179846	Residential	Wood	1
542261	FL	CLAY COUNTY	301508	-817999	Residential	Wood	4
467776	FL	CLAY COUNTY	3013076	-817899	Residential	Wood	1
547808	FL	CLAY COUNTY	301508	-817999	Residential	Wood	4
148603	FL	CLAY COUNTY	301508	-817999	Residential	Wood	4
620151	FL	CLAY COUNTY	3012361	-8179758	Residential	Wood	3
423148	FL	CLAY COUNTY	301508	-817999	Residential	Wood	3
285805	FL	CLAY COUNTY	301508	-817999	Residential	Wood	1
666963	FL	CLAY COUNTY	301508	-817999	Residential	Wood	1
218058	FL	CLAY COUNTY	301508	-817999	Commercial	Reinforced Concrete	1
824968	FL	CLAY COUNTY	301508	-817999	Residential	Masonry	1
583791	FL	CLAY COUNTY	30122855	-81797575	Residential	Wood	3
288895	FL	CLAY COUNTY	301508	-817999	Residential	Wood	1
622218	FL	CLAY COUNTY	30182894	-81822052	Commercial	Reinforced Masonry	1
471679	FL	CLAY COUNTY	30182894	-81822052	Residential	Masonry	1
330603	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
340377	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
325580	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
355939	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
537551	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
817217	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
307610	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
934843	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
479633	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
261810	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
251498	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
652676	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
430162	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
107565	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
137773	FL	CLAY COUNTY	30182894	-81822052	Residential	Wood	1
150881	FL	CLAY COUNTY	30168049	-81850121	Commercial	Reinforced Masonry	3
818305	FL	CLAY COUNTY	30168049	-81850121	Residential	Masonry	3
772993	FL	CLAY COUNTY	30168049	-81850121	Residential	Wood	3
335686	FL	CLAY COUNTY	30168049	-81850121	Residential	Wood	3
